,Cash,Portfolio Value,Units
152,2013.0833235266148,1007.8169703096554,-3.5132466841535477
153,2013.0833235266148,1007.9329074502323,-3.5132466841535477
154,0.0,1008.0277651107046,3.5236362543894097
155,0.0,1008.228612377205,3.5236362543894097
156,0.0,1008.3061323748015,3.5236362543894097
157,0.0,1008.6831614540212,3.5236362543894097
158,2016.774352017305,1008.3871760086525,-3.5236362543894097
159,2016.774352017305,1008.5140269138107,-3.5236362543894097
160,0.0,1009.0989505320392,3.5286141163315774
161,0.0,1008.7743180333367,3.5286141163315774
162,0.0,1007.9768512430458,3.5286141163315774
163,0.0,1008.8025469462673,3.5286141163315774
164,0.0,1009.638828491838,3.5286141163315774
165,0.0,1010.0904910987284,3.5286141163315774
166,2019.355286494235,1009.6776432471175,-3.5286141163315774
167,2019.355286494235,1009.8470167247015,-3.5286141163315774
168,2019.355286494235,1010.3092651739408,-3.5286141163315774
169,0.0,1010.778570851413,3.536317543597594
170,0.0,1010.7891798040438,3.536317543597594
171,0.0,1011.0190404443775,3.536317543597594
172,0.0,1011.2913368952347,3.536317543597594
173,0.0,1011.6980134127483,3.536317543597594
174,0.0,1011.9314103706259,3.536317543597594
175,2023.2899372991888,1011.6449686495944,-3.536317543597594
176,0.0,1011.4787617250452,3.5351557448799285
177,0.0,1012.2494256774288,3.5351557448799285
178,0.0,1011.9206561931551,3.5351557448799285
179,2022.554515695174,1011.277257847587,-3.5351557448799285
180,0.0,1011.5777460859017,3.537257222883934
181,0.0,1004.4289492384531,3.537257222883934
182,0.0,1005.2036085702647,3.537257222883934
183,2010.1383855915901,1005.0691927957951,-3.537257222883934
184,0.0,1005.2142203419332,3.5382781949191062
185,2010.7751919469683,1005.3875959734842,-3.5382781949191062
186,0.0,1005.9926415448151,3.5425394543351176
187,0.0,1004.9475924057862,3.5425394543351176
188,0.0,1004.756295275252,3.5425394543351176
189,0.0,1003.6616505838625,3.5425394543351176
190,0.0,1004.2072016598302,3.5425394543351176
191,0.0,1004.2922226067342,3.5425394543351176
192,0.0,1004.8306886037931,3.5425394543351176
193,0.0,1005.1034641417768,3.5425394543351176
194,0.0,1005.401037455941,3.5425394543351176
195,0.0,1005.2451657199504,3.5425394543351176
196,0.0,1006.6444688044127,3.5425394543351176
197,0.0,1007.4769655761814,3.5425394543351176
198,0.0,1007.6363798516265,3.5425394543351176
199,2012.9134284266659,1006.4567142133329,-3.5425394543351176
200,2012.9134284266659,1006.6550964227756,-3.5425394543351176
201,2012.9134284266659,1007.6044969965376,-3.5425394543351176
202,2012.9134284266659,1008.001261415423,-3.5425394543351176
203,0.0,1007.7568261930738,3.551703594476169
204,0.0,1008.065824405793,3.551703594476169
205,0.0,1008.1048931453323,3.551703594476169
206,0.0,1009.1561974092973,3.551703594476169
207,0.0,1009.8239176850587,3.551703594476169
208,2021.2532053948212,1010.6266026974106,-3.551703594476169
209,2021.2532053948212,1010.4241555925254,-3.551703594476169
210,2021.2532053948212,1011.0208417963977,-3.551703594476169
211,2021.2532053948212,1011.2836678623887,-3.551703594476169
212,2021.2532053948212,1012.0082153956619,-3.551703594476169
213,0.0,1011.7240791081039,3.559425830142711
214,0.0,1011.6457717398408,3.559425830142711
215,2023.2630680730404,1011.6315340365202,-3.559425830142711
216,0.0,1011.0086345162453,3.555045183205439
217,2021.7897461407654,1010.8948730703827,-3.555045183205439
218,0.0,1010.0701025878791,3.5492489206740965
219,2019.934348738359,1009.9671743691795,-3.5492489206740965
220,0.0,1009.743571687177,3.5476776895843143
221,2017.6920184634246,1008.8460092317123,-3.5476776895843143
222,0.0,1008.650886958785,3.546305632662566
223,0.0,1008.8672116023776,3.546305632662566
224,0.0,1009.3885185303787,3.546305632662566
225,2017.1882921373249,1008.5941460686624,-3.546305632662566
226,0.0,1008.2962563955189,3.5442114386589343
227,2016.3089758759447,1008.1544879379724,-3.5442114386589343
228,2016.3089758759447,1008.3104332412732,-3.5442114386589343
229,0.0,1007.9241141944595,3.542592030657185
230,0.0,1008.1756382286363,3.542592030657185
231,2015.543565474283,1007.7717827371415,-3.542592030657185
232,2015.543565474283,1007.9382845625825,-3.542592030657185
233,0.0,1007.3679272456467,3.5397538441518646
234,2015.9322912906164,1007.9661456453082,-3.5397538441518646
235,2015.9322912906164,1007.753760414659,-3.5397538441518646
236,2015.9322912906164,1007.2369563534128,-3.5397538441518646
237,0.0,1006.7484703229197,3.5312117513957197
238,2013.5675648808674,1006.7837824404337,-3.5312117513957197
239,2013.5675648808674,1006.9815302985118,-3.5312117513957197
240,2013.5675648808674,1006.9603430280035,-3.5312117513957197
241,2013.5675648808674,1007.4088069204308,-3.5312117513957197
242,2013.5675648808674,1007.6807102252883,-3.5312117513957197
243,0.0,1007.5465241787352,3.536566316520303
244,0.0,1008.0805456925298,3.536566316520303
245,2017.3847433305757,1008.6923716652879,-3.536566316520303
246,2017.3847433305757,1008.168959850443,-3.536566316520303
247,2017.3847433305757,1008.1618867178099,-3.536566316520303
248,2017.3847433305757,1008.5827381094757,-3.536566316520303
249,2017.3847433305757,1008.6145672063244,-3.536566316520303
250,2017.3847433305757,1008.8479805832147,-3.536566316520303
251,2017.3847433305757,1008.7984686547836,-3.536566316520303
252,0.0,1008.4943239515628,3.5351778428863576
253,2016.9957182588112,1008.4978591294056,-3.5351778428863576
254,2016.9957182588112,1008.4448314617621,-3.5351778428863576
255,2016.9957182588112,1009.448821969142,-3.5351778428863576
256,2016.9957182588112,1009.445286791299,-3.5351778428863576
257,2016.9957182588112,1009.6114401499148,-3.5351778428863576
258,0.0,1009.4099350128702,3.5415779936385205
259,2018.8694521176515,1009.4347260588257,-3.5415779936385205
260,2018.8694521176515,1010.1076258776171,-3.5415779936385205
261,2018.8694521176515,1010.4582420989873,-3.5415779936385205
262,2018.8694521176515,1010.3272037132227,-3.5415779936385205
263,0.0,1010.1430416575535,3.546551700901446
264,2019.7257281463644,1009.8628640731822,-3.546551700901446
265,0.0,1009.5543140752038,3.5443851606392673
266,0.0,1010.0895162344603,3.5443851606392673
267,0.0,1010.2950905737774,3.5443851606392673
268,2020.519293444342,1010.259646722171,-3.5443851606392673
269,2020.519293444342,1009.8059654216094,-3.5443851606392673
270,2020.519293444342,1009.749255259039,-3.5443851606392673
271,2020.519293444342,1009.4373493649028,-3.5443851606392673
272,2020.519293444342,1010.4652210614881,-3.5443851606392673
273,2020.519293444342,1010.9047248214075,-3.5443851606392673
274,2020.519293444342,1010.9082692065681,-3.5443851606392673
275,2020.519293444342,1011.2449857968288,-3.5443851606392673
276,2020.519293444342,1011.3548617368087,-3.5443851606392673
277,2020.519293444342,1011.3335954258448,-3.5443851606392673
278,2020.519293444342,1011.3903055884151,-3.5443851606392673
279,0.0,1011.7411997193184,3.554796160819493
280,0.0,1011.6132270575288,3.554796160819493
281,2023.553495361853,1011.7767476809265,-3.554796160819493
282,0.0,1011.1404391681398,3.5503277335416876
283,2022.3021803026807,1011.1510901513403,-3.5503277335416876
284,0.0,1011.2682509665473,3.551150572972579
285,2022.0535454551703,1011.0267727275851,-3.551150572972579
286,2022.0535454551703,1011.4742176997797,-3.551150572972579
287,0.0,1011.7902701007741,3.556518073109238
288,0.0,1012.3521999563252,3.556518073109238
289,2024.1282439848067,1012.0641219924033,-3.556518073109238
290,0.0,1012.0214437755261,3.5562181327282016
291,0.0,1011.4524488742896,3.5562181327282016
292,0.0,1011.4702299649533,3.5562181327282016
293,0.0,1011.5840289452005,3.5562181327282016
294,0.0,1011.6764906166516,3.5562181327282016
295,0.0,1011.9112010134116,3.5562181327282016
296,0.0,1011.776064724368,3.5562181327282016
297,0.0,1012.206367118428,3.5562181327282016
298,0.0,1012.7504684927355,3.5562181327282016
299,2024.4625212907142,1012.2312606453571,-3.5562181327282016
300,0.0,1012.0570059568535,3.5549939440536362
301,0.0,1012.8319946366572,3.5549939440536362
302,2024.8036807388535,1012.4018403694267,-3.5549939440536362
303,0.0,1012.3734004178743,3.554794218981198
304,0.0,1012.7395442224293,3.554794218981198
305,0.0,1012.7928661357141,3.554794218981198
306,2023.5950475087989,1011.7975237543994,-3.554794218981198
307,2023.5950475087989,1012.5653593056994,-3.554794218981198
308,2023.5950475087989,1012.9563866697874,-3.554794218981198
309,2023.5950475087989,1012.672003132269,-3.554794218981198
310,2023.5950475087989,1012.9883798177581,-3.554794218981198
311,2023.5950475087989,1012.6471195727361,-3.554794218981198
312,0.0,1012.3271880930276,3.5585179558950633
313,2024.590322862849,1012.2951614314245,-3.5585179558950633
314,2024.590322862849,1012.6261036013227,-3.5585179558950633
315,0.0,1012.2987199493803,3.5585429744766763
316,0.0,1013.14921172028,3.5585429744766763
317,0.0,1013.2310582086931,3.5585429744766763
318,0.0,1013.3413730409017,3.5585429744766763
319,0.0,1013.537092904498,3.5585429744766763
320,2026.5902239644672,1013.2951119822336,-3.5585429744766763
321,2026.5902239644672,1013.2951119822336,-3.5585429744766763
322,0.0,1012.9107893409902,3.5558446290467187
323,2024.5059161692332,1012.2529580846166,-3.5558446290467187
324,2024.5059161692332,1012.363189268117,-3.5558446290467187
325,0.0,1012.3134074433103,3.5562693477155243
326,2024.3778760322803,1012.1889380161401,-3.5562693477155243
327,2024.3778760322803,1012.366751483526,-3.5562693477155243
328,2024.3778760322803,1012.6797031861247,-3.5562693477155243
329,2024.3778760322803,1012.8183976906856,-3.5562693477155243
330,0.0,1012.4129829850461,3.557844035258352
331,0.0,1012.4699084896104,3.557844035258352
332,0.0,1012.7652095445367,3.557844035258352
333,0.0,1012.9324282141939,3.557844035258352
334,2025.3454111992398,1012.6727055996199,-3.557844035258352
335,0.0,1012.4058672969758,3.5559695520887367
336,0.0,1012.7685761912888,3.5559695520887367
337,2025.8358538249533,1012.9179269124767,-3.5559695520887367
338,2025.8358538249533,1012.7970239477056,-3.5559695520887367
339,2025.8358538249533,1012.9179269124767,-3.5559695520887367
340,2025.8358538249533,1013.0637216641122,-3.5559695520887367
341,0.0,1012.7792440999452,3.5549959601807903
342,2026.4614571737761,1013.2307285868881,-3.5549959601807903
343,2026.4614571737761,1013.330268473773,-3.5549959601807903
344,2026.4614571737761,1013.07430876464,-3.5549959601807903
345,2026.4614571737761,1013.1098587242418,-3.5549959601807903
346,0.0,1012.8752289908699,3.552502241161036
347,2026.2193882775732,1013.1096941387866,-3.552502241161036
348,0.0,1013.251794228433,3.5534989381726754
349,2026.4893744611131,1013.2446872305566,-3.5534989381726754
350,2026.4893744611131,1013.3761666912688,-3.5534989381726754
351,2026.4893744611131,1013.4436831710941,-3.5534989381726754
352,0.0,1013.2731152220618,3.5536983404951457
353,2026.1766458167122,1013.0883229083561,-3.5536983404951457
354,2026.1766458167122,1013.1451820818039,-3.5536983404951457
355,2026.1766458167122,1013.1167524950799,-3.5536983404951457
356,0.0,1013.0279100365677,3.553274534760337
357,2025.6578533252423,1012.8289266626211,-3.553274534760337
358,2025.6578533252423,1012.7365415247173,-3.553274534760337
359,2025.6578533252423,1012.9532912713378,-3.553274534760337
360,2025.6578533252423,1013.5573479422469,-3.553274534760337
361,2025.6578533252423,1013.7883107870065,-3.553274534760337
362,2025.6578533252423,1014.2964290454771,-3.553274534760337
363,0.0,1014.4989656939586,3.565011774544696
364,0.0,1014.2743699521624,3.565011774544696
365,0.0,1014.5025307057333,3.565011774544696
366,0.0,1014.7235614357551,3.565011774544696
367,0.0,1015.2048380253186,3.565011774544696
368,0.0,1015.436563790664,3.565011774544696
369,2030.62357675711,1015.311788378555,-3.565011774544696
370,0.0,1014.7948616712459,3.561383505780946
371,2028.9415515444398,1014.4707757722199,-3.561383505780946
372,2028.9415515444398,1014.8732121083731,-3.561383505780946
373,2028.9415515444398,1015.0584040506739,-3.561383505780946
374,0.0,1014.6417221804974,3.5625839510559763
375,2028.6136785781962,1014.3068392890981,-3.5625839510559763
376,2028.6136785781962,1014.5989711730847,-3.5625839510559763
377,0.0,1014.2569631137833,3.5622336047547045
378,2027.8513507770822,1013.9256753885411,-3.5622336047547045
379,0.0,1014.0182934622648,3.56288445592245
380,0.0,1014.142994418222,3.56288445592245
381,0.0,1013.9577244265141,3.56288445592245
382,0.0,1014.0681738446477,3.56288445592245
383,0.0,1014.2213778762524,3.56288445592245
384,2027.7871850126148,1013.8935925063074,-3.56288445592245
385,2027.7871850126148,1014.2997613342825,-3.56288445592245
386,0.0,1014.5527261306531,3.567519941666092
387,0.0,1014.6276440494282,3.567519941666092
388,0.0,1014.2601894954367,3.567519941666092
389,0.0,1014.3636475737449,3.567519941666092
390,0.0,1014.1781365367783,3.567519941666092
391,0.0,1014.3279723743283,3.567519941666092
392,0.0,1014.3600800538032,3.567519941666092
393,2027.9424407603235,1013.9712203801618,-3.567519941666092
394,2027.9424407603235,1014.1246237376535,-3.567519941666092
395,0.0,1014.3565125338617,3.57023216843131
396,0.0,1014.5885776248098,3.57023216843131
397,0.0,1014.5957180891467,3.57023216843131
398,0.0,1014.7956510905788,3.57023216843131
399,0.0,1014.881336662621,3.57023216843131
400,2029.4127905727357,1014.7063952863679,-3.57023216843131
401,0.0,1014.5421646066197,3.569076668132301
402,0.0,1014.7134802866901,3.569076668132301
403,0.0,1014.8419670467429,3.569076668132301
404,2029.4055461133717,1014.7027730566858,-3.569076668132301
405,0.0,1014.5921316799739,3.5682984215097475
406,0.0,1014.7277270199914,3.5682984215097475
407,2029.89792304425,1014.948961522125,-3.5682984215097475
408,2029.89792304425,1014.884732150538,-3.5682984215097475
409,2029.89792304425,1014.9917811031831,-3.5682984215097475
410,2029.89792304425,1014.9846445063401,-3.5682984215097475
411,2029.89792304425,1014.9311200300175,-3.5682984215097475
412,2029.89792304425,1015.0238957889768,-3.5682984215097475
413,2029.89792304425,1015.3307694532267,-3.5682984215097475
414,2029.89792304425,1015.4199769137643,-3.5682984215097475
415,0.0,1015.3414743484911,3.5710594367308226
416,2030.325842753309,1015.1629213766545,-3.5710594367308226
417,2030.325842753309,1015.0272211180586,-3.5710594367308226
418,0.0,1014.7772469574875,3.568347077559093
419,2029.4902636675793,1014.7451318337896,-3.568347077559093
420,0.0,1014.3633186964909,3.5656627989092096
421,2028.6410614858078,1014.3205307429039,-3.5656627989092096
422,2028.6410614858078,1014.0210150677955,-3.5656627989092096
423,2028.6410614858078,1014.2171265217355,-3.5656627989092096
424,2028.6410614858078,1014.2242578473333,-3.5656627989092096
425,2028.6410614858078,1014.2064295333388,-3.5656627989092096
426,0.0,1014.1565102541541,3.5645098158415345
427,2028.6195683524707,1014.3097841762353,-3.5645098158415345
428,2028.6195683524707,1014.0139298615205,-3.5645098158415345
429,2028.6195683524707,1014.2099779013917,-3.5645098158415345
430,0.0,1014.0994780971006,3.5630319977271228
431,2027.885409378401,1013.9427046892005,-3.5630319977271228
432,0.0,1013.9035113372254,3.5627565546103273
433,0.0,1013.7966286405872,3.5627565546103273
434,0.0,1013.7895031274779,3.5627565546103273
435,0.0,1013.9427016593262,3.5627565546103273
436,2027.2013540601672,1013.6006770300836,-3.5627565546103273
437,2027.2013540601672,1013.5365474121007,-3.5627565546103273
438,2027.2013540601672,1013.3049682360511,-3.5627565546103273
439,2027.2013540601672,1013.105453868993,-3.5627565546103273
440,2027.2013540601672,1013.2729034270595,-3.5627565546103273
441,2027.2013540601672,1013.5080453596639,-3.5627565546103273
442,2027.2013540601672,1013.9177623634439,-3.5627565546103273
443,2027.2013540601672,1013.7467500488228,-3.5627565546103273
444,2027.2013540601672,1013.8750092847886,-3.5627565546103273
445,2027.2013540601672,1013.981891981427,-3.5627565546103273
446,0.0,1014.0959001911745,3.566239626498714
447,0.0,1014.0459728364034,3.566239626498714
448,0.0,1014.2349835366078,3.566239626498714
449,0.0,1014.3740668820412,3.566239626498714
450,0.0,1014.6058724577637,3.566239626498714
451,0.0,1014.6023062181372,3.566239626498714
452,2028.1276080690718,1014.0638040345359,-3.566239626498714
453,0.0,1014.3098745687644,3.567970798604078
454,0.0,1014.1029322624454,3.567970798604078
455,0.0,1014.1849955908134,3.567970798604078
456,0.0,1014.5774723786599,3.567970798604078
457,0.0,1014.5703364370626,3.567970798604078
458,0.0,1014.4454574591114,3.567970798604078
459,2028.5626616047512,1014.2813308023756,-3.567970798604078
460,0.0,1014.1992674740076,3.567393491573979
461,0.0,1014.5024959207913,3.567393491573979
462,2029.026396202532,1014.513198101266,-3.567393491573979
463,2029.026396202532,1014.3633675746198,-3.567393491573979
464,2029.026396202532,1014.7450786782183,-3.567393491573979
465,2029.026396202532,1015.2052724386314,-3.567393491573979
466,2029.026396202532,1015.1232223883251,-3.567393491573979
467,2029.026396202532,1014.8378309089991,-3.567393491573979
468,2029.026396202532,1014.8306961220161,-3.567393491573979
469,2029.026396202532,1014.9305831397802,-3.567393491573979
470,2029.026396202532,1014.9733918616791,-3.567393491573979
471,2029.026396202532,1014.9591222877127,-3.567393491573979
472,0.0,1014.8770722374064,3.5699534345613575
473,2029.3828693176183,1014.6914346588092,-3.5699534345613575
474,2029.3828693176183,1014.9698910267048,-3.5699534345613575
475,2029.3828693176183,1014.8092431221497,-3.5699534345613575
476,2029.3828693176183,1014.716424332851,-3.5699534345613575
477,2029.3828693176183,1014.8235229358878,-3.5699534345613575
478,2029.3828693176183,1014.9806008870087,-3.5699534345613575
479,2029.3828693176183,1015.0091605144851,-3.5699534345613575
480,2029.3828693176183,1014.9484713060975,-3.5699534345613575
481,0.0,1014.8984919580137,3.571410696857244
482,0.0,1014.6699216734149,3.571410696857244
483,0.0,1014.5270652455405,3.571410696857244
484,0.0,1014.5734935845996,3.571410696857244
485,0.0,1014.312780603729,3.571410696857244
486,2027.4327100347077,1013.7163550173539,-3.571410696857244
487,2027.4327100347077,1013.9556395340434,-3.571410696857244
488,0.0,1014.0663532656457,3.573877697028468
489,0.0,1013.7447042729129,3.573877697028468
490,0.0,1013.9448414239465,3.573877697028468
491,0.0,1014.3594112368017,3.573877697028468
492,0.0,1014.6060087978968,3.573877697028468
493,0.0,1014.5488267547445,3.573877697028468
494,2028.8689253368789,1014.4344626684394,-3.573877697028468
495,2028.8689253368789,1014.7203728842017,-3.573877697028468
496,0.0,1014.7310945172927,3.575968391047817
497,0.0,1014.7990379167227,3.575968391047817
498,0.0,1014.3448899310596,3.575968391047817
499,0.0,1014.0838442385129,3.575968391047817
500,0.0,1014.237610879328,3.575968391047817
501,0.0,1014.2411868477192,3.575968391047817
502,2028.5538930632592,1014.2769465316296,-3.575968391047817
503,2028.5538930632592,1014.384225583361,-3.575968391047817
504,2028.5538930632592,1014.5201123822208,-3.575968391047817
505,2028.5538930632592,1014.4128333304894,-3.575968391047817
506,0.0,1014.2233070057639,3.5755901844716904
507,2028.2320786004595,1014.1160393002298,-3.5755901844716904
508,0.0,1013.769207052336,3.573145284779433
509,2027.295440225307,1013.6477201126535,-3.573145284779433
510,2027.295440225307,1013.5834034975275,-3.573145284779433
511,2027.295440225307,1013.7334755994882,-3.573145284779433
512,2027.295440225307,1013.9299985901511,-3.573145284779433
513,2027.295440225307,1014.0264735128401,-3.573145284779433
514,2027.295440225307,1014.2801668280595,-3.573145284779433
515,2027.295440225307,1014.2122770676486,-3.573145284779433
516,2027.295440225307,1014.076497546827,-3.573145284779433
517,2027.295440225307,1014.2087039223637,-3.573145284779433
518,2027.295440225307,1014.4266657847354,-3.573145284779433
519,2027.295440225307,1014.4659703828681,-3.573145284779433
520,2027.295440225307,1014.6696396641004,-3.573145284779433
521,2027.295440225307,1015.0198079020088,-3.573145284779433
522,2027.295440225307,1015.2377697643802,-3.573145284779433
523,2027.295440225307,1015.502182515454,-3.573145284779433
524,0.0,1015.0912708077043,3.583336936849645
525,0.0,1015.360021077968,3.583336936849645
526,2030.4548752226092,1015.2274376113046,-3.583336936849645
527,0.0,1014.5609369410506,3.5786350750112015
528,0.0,1014.5466224007505,3.5786350750112015
529,0.0,1015.036895406027,3.5786350750112015
530,0.0,1015.1764621739527,3.5786350750112015
