,0
301,0.5009142160415649
302,0.5009142160415649
303,0.5009142160415649
304,0.5009142160415649
305,0.5009142160415649
306,0.5009142160415649
307,0.5009142160415649
308,0.5009142160415649
309,0.5009142160415649
310,0.5009142160415649
311,0.5009142160415649
312,0.5009142160415649
313,0.5009142160415649
314,0.5009142160415649
315,0.5009142160415649
316,0.5009142160415649
317,0.5009142160415649
318,0.5009142160415649
319,0.5009142160415649
320,0.5009142160415649
321,0.5009142160415649
322,0.5009142160415649
323,0.5009142160415649
324,0.5009142160415649
325,0.5009142160415649
326,0.5009142160415649
327,0.5009142160415649
328,0.5009142160415649
329,0.5009142160415649
330,0.5009142160415649
331,0.5009142160415649
332,0.5009142160415649
333,0.5009142160415649
334,0.5009142160415649
335,0.5009142160415649
336,0.5009142160415649
337,0.5009142160415649
338,0.5009142160415649
339,0.5009142160415649
340,0.5009142160415649
341,0.5009142160415649
342,0.5009142160415649
343,0.5009142160415649
344,0.5009142160415649
345,0.5009142160415649
346,0.5009142160415649
347,0.5009142160415649
348,0.5009142160415649
349,0.5009142160415649
350,0.5009142160415649
351,0.5009142160415649
352,0.5009142160415649
353,0.5009142160415649
354,0.5009142160415649
355,0.5009142160415649
356,0.5009142160415649
357,0.5009142160415649
358,0.5009142160415649
359,0.5009142160415649
360,0.5009142160415649
361,0.5009142160415649
362,0.5009142160415649
363,0.5009142160415649
364,0.5009142160415649
365,0.5009142160415649
366,0.5009142160415649
367,0.5009142160415649
368,0.5009142160415649
369,0.5009142160415649
370,0.5009142160415649
371,0.5009142160415649
372,0.5009142160415649
373,0.5009142160415649
374,0.5009142160415649
375,0.5009142160415649
376,0.5009142160415649
377,0.5009142160415649
378,0.5009142160415649
379,0.5009142160415649
380,0.5009142160415649
381,0.5009142160415649
382,0.5009142160415649
383,0.5009142160415649
384,0.5009142160415649
385,0.5009142160415649
386,0.5009142160415649
387,0.5009142160415649
388,0.5009142160415649
389,0.5009142160415649
390,0.5009142160415649
391,0.5009142160415649
392,0.5009142160415649
393,0.5009142160415649
394,0.5009142160415649
395,0.5009142160415649
396,0.5009142160415649
397,0.5009142160415649
398,0.5009142160415649
399,0.5009142160415649
400,0.5009142160415649
401,0.5009142160415649
402,0.5009142160415649
403,0.5009142160415649
404,0.5009142160415649
405,0.5009142160415649
406,0.5009142160415649
407,0.5009142160415649
408,0.5009142160415649
409,0.5009142160415649
410,0.5009142160415649
411,0.5009142160415649
412,0.5009142160415649
413,0.5009142160415649
414,0.5009142160415649
415,0.5009142160415649
416,0.5009142160415649
417,0.5009142160415649
418,0.5009142160415649
419,0.5009142160415649
420,0.5009142160415649
421,0.5009142160415649
422,0.5009142160415649
423,0.5009142160415649
424,0.5009142160415649
425,0.5009142160415649
426,0.5009142160415649
427,0.5009142160415649
428,0.5009142160415649
429,0.5009142160415649
430,0.5009142160415649
431,0.5009142160415649
432,0.5009142160415649
433,0.5009142160415649
434,0.5009142160415649
435,0.5009142160415649
436,0.5009142160415649
437,0.5009142160415649
438,0.5009142160415649
439,0.5009142160415649
440,0.5009142160415649
441,0.5009142160415649
442,0.5009142160415649
443,0.5009142160415649
444,0.5009142160415649
445,0.5009142160415649
446,0.5009142160415649
447,0.5009142160415649
448,0.5009142160415649
449,0.5009142160415649
450,0.5009142160415649
451,0.5009142160415649
452,0.5009142160415649
453,0.5009142160415649
454,0.5009142160415649
455,0.5009142160415649
456,0.5009142160415649
457,0.5009142160415649
458,0.5009142160415649
459,0.5009142160415649
460,0.5009142160415649
461,0.5009142160415649
462,0.5009142160415649
463,0.5009142160415649
464,0.5009142160415649
465,0.5009142160415649
466,0.5009142160415649
467,0.5009142160415649
468,0.5009142160415649
469,0.5009142160415649
470,0.5009142160415649
471,0.5009142160415649
472,0.5009142160415649
473,0.5009142160415649
474,0.5009142160415649
475,0.5009142160415649
476,0.5009142160415649
477,0.5009142160415649
478,0.5009142160415649
479,0.5009142160415649
480,0.5009142160415649
481,0.5009142160415649
482,0.5009142160415649
483,0.5009142160415649
484,0.5009142160415649
485,0.5009142160415649
486,0.5009142160415649
487,0.5009142160415649
488,0.5009142160415649
489,0.5009142160415649
490,0.5009142160415649
491,0.5009142160415649
492,0.5009142160415649
493,0.5009142160415649
494,0.5009142160415649
495,0.5009142160415649
496,0.5009142160415649
497,0.5009142160415649
498,0.5009142160415649
499,0.5009142160415649
500,0.5009142160415649
501,0.5009142160415649
502,0.5009142160415649
503,0.5009142160415649
504,0.5009142160415649
505,0.5009142160415649
506,0.5009142160415649
507,0.5009142160415649
508,0.5009142160415649
509,0.5009142160415649
510,0.5009142160415649
511,0.5009142160415649
512,0.5009142160415649
513,0.5009142160415649
514,0.5009142160415649
515,0.5009142160415649
516,0.5009142160415649
517,0.5009142160415649
518,0.5009142160415649
519,0.5009142160415649
520,0.5009142160415649
521,0.5009142160415649
522,0.5009142160415649
523,0.5009142160415649
524,0.5009142160415649
525,0.5009142160415649
526,0.5009142160415649
527,0.5009142160415649
528,0.5009142160415649
529,0.5009142160415649
530,0.5009142160415649
531,0.5009142160415649
532,0.5009142160415649
533,0.5009142160415649
534,0.5009142160415649
535,0.5009142160415649
536,0.5009142160415649
537,0.5009142160415649
538,0.5009142160415649
539,0.5009142160415649
540,0.5009142160415649
541,0.5009142160415649
542,0.5009142160415649
543,0.5009142160415649
544,0.5009142160415649
545,0.5009142160415649
546,0.5009142160415649
547,0.5009142160415649
548,0.5009142160415649
549,0.5009142160415649
550,0.5009142160415649
551,0.5009142160415649
552,0.5009142160415649
553,0.5009142160415649
554,0.5009142160415649
555,0.5009142160415649
556,0.5009142160415649
557,0.5009142160415649
558,0.5009142160415649
559,0.5009142160415649
560,0.5009142160415649
561,0.5009142160415649
562,0.5009142160415649
563,0.5009142160415649
564,0.5009142160415649
565,0.5009142160415649
566,0.5009142160415649
567,0.5009142160415649
568,0.5009142160415649
569,0.5009142160415649
570,0.5009142160415649
571,0.5009142160415649
572,0.5009142160415649
573,0.5009142160415649
574,0.5009142160415649
575,0.5009142160415649
576,0.5009142160415649
577,0.5009142160415649
578,0.5009142160415649
579,0.5009142160415649
580,0.5009142160415649
581,0.5009142160415649
582,0.5009142160415649
583,0.5009142160415649
584,0.5009142160415649
585,0.5009142160415649
586,0.5009142160415649
587,0.5009142160415649
588,0.5009142160415649
589,0.5009142160415649
590,0.5009142160415649
591,0.5009142160415649
592,0.5009142160415649
593,0.5009142160415649
594,0.5009142160415649
595,0.5009142160415649
596,0.5009142160415649
597,0.5009142160415649
598,0.5009142160415649
599,0.5009142160415649
600,0.5009142160415649
601,0.5009142160415649
602,0.5009142160415649
603,0.5009142160415649
604,0.5009142160415649
605,0.5009142160415649
606,0.5009142160415649
607,0.5009142160415649
608,0.5009142160415649
609,0.5009142160415649
610,0.5009142160415649
611,0.5009142160415649
612,0.5009142160415649
613,0.5009142160415649
614,0.5009142160415649
615,0.5009142160415649
616,0.5009142160415649
617,0.5009142160415649
618,0.5009142160415649
619,0.5009142160415649
620,0.5009142160415649
621,0.5009142160415649
622,0.5009142160415649
623,0.5009142160415649
624,0.5009142160415649
625,0.5009142160415649
626,0.5009142160415649
627,0.5009142160415649
628,0.5009142160415649
629,0.5009142160415649
630,0.5009142160415649
631,0.5009142160415649
632,0.5009142160415649
633,0.5009142160415649
634,0.5009142160415649
635,0.5009142160415649
636,0.5009142160415649
637,0.5009142160415649
638,0.5009142160415649
639,0.5009142160415649
640,0.5009142160415649
641,0.5009142160415649
642,0.5009142160415649
643,0.5009142160415649
644,0.5009142160415649
645,0.5009142160415649
646,0.5009142160415649
647,0.5009142160415649
648,0.5009142160415649
649,0.5009142160415649
650,0.5009142160415649
651,0.5009142160415649
652,0.5009142160415649
653,0.5009142160415649
654,0.5009142160415649
655,0.5009142160415649
656,0.5009142160415649
657,0.5009142160415649
658,0.5009142160415649
659,0.5009142160415649
660,0.5009142160415649
661,0.5009142160415649
662,0.5009142160415649
663,0.5009142160415649
664,0.5009142160415649
665,0.5009142160415649
666,0.5009142160415649
667,0.5009142160415649
668,0.5009142160415649
669,0.5009142160415649
670,0.5009142160415649
671,0.5009142160415649
672,0.5009142160415649
673,0.5009142160415649
674,0.5009142160415649
675,0.5009142160415649
676,0.5009142160415649
677,0.5009142160415649
678,0.5009142160415649
679,0.5009142160415649
680,0.5009142160415649
681,0.5009142160415649
682,0.5009142160415649
683,0.5009142160415649
684,0.5009142160415649
685,0.5009142160415649
686,0.5009142160415649
687,0.5009142160415649
688,0.5009142160415649
689,0.5009142160415649
690,0.5009142160415649
691,0.5009142160415649
692,0.5009142160415649
693,0.5009142160415649
694,0.5009142160415649
695,0.5009142160415649
696,0.5009142160415649
697,0.5009142160415649
698,0.5009142160415649
699,0.5009142160415649
700,0.5009142160415649
701,0.5009142160415649
702,0.5009142160415649
703,0.5009142160415649
704,0.5009142160415649
705,0.5009142160415649
706,0.5009142160415649
707,0.5009142160415649
708,0.5009142160415649
709,0.5009142160415649
710,0.5009142160415649
711,0.5009142160415649
712,0.5009142160415649
713,0.5009142160415649
714,0.5009142160415649
715,0.5009142160415649
716,0.5009142160415649
717,0.5009142160415649
718,0.5009142160415649
719,0.5009142160415649
720,0.5009142160415649
721,0.5009142160415649
722,0.5009142160415649
723,0.5009142160415649
724,0.5009142160415649
725,0.5009142160415649
726,0.5009142160415649
727,0.5009142160415649
728,0.5009142160415649
729,0.5009142160415649
730,0.5009142160415649
731,0.5009142160415649
732,0.5009142160415649
733,0.5009142160415649
734,0.5009142160415649
735,0.5009142160415649
736,0.5009142160415649
737,0.5009142160415649
738,0.5009142160415649
739,0.5009142160415649
740,0.5009142160415649
741,0.5009142160415649
742,0.5009142160415649
743,0.5009142160415649
744,0.5009142160415649
745,0.5009142160415649
746,0.5009142160415649
747,0.5009142160415649
748,0.5009142160415649
749,0.5009142160415649
750,0.5009142160415649
751,0.5009142160415649
752,0.5009142160415649
753,0.5009142160415649
754,0.5009142160415649
755,0.5009142160415649
756,0.5009142160415649
757,0.5009142160415649
758,0.5009142160415649
759,0.5009142160415649
760,0.5009142160415649
761,0.5009142160415649
762,0.5009142160415649
763,0.5009142160415649
764,0.5009142160415649
765,0.5009142160415649
766,0.5009142160415649
767,0.5009142160415649
768,0.5009142160415649
769,0.5009142160415649
770,0.5009142160415649
771,0.5009142160415649
772,0.5009142160415649
773,0.5009142160415649
774,0.5009142160415649
775,0.5009142160415649
776,0.5009142160415649
777,0.5009142160415649
778,0.5009142160415649
779,0.5009142160415649
780,0.5009142160415649
781,0.5009142160415649
782,0.5009142160415649
783,0.5009142160415649
784,0.5009142160415649
785,0.5009142160415649
786,0.5009142160415649
787,0.5009142160415649
788,0.5009142160415649
789,0.5009142160415649
790,0.5009142160415649
791,0.5009142160415649
792,0.5009142160415649
793,0.5009142160415649
794,0.5009142160415649
795,0.5009142160415649
796,0.5009142160415649
797,0.5009142160415649
798,0.5009142160415649
799,0.5009142160415649
800,0.5009142160415649
801,0.5009142160415649
802,0.5009142160415649
803,0.5009142160415649
804,0.5009142160415649
805,0.5009142160415649
806,0.5009142160415649
807,0.5009142160415649
808,0.5009142160415649
809,0.5009142160415649
810,0.5009142160415649
811,0.5009142160415649
812,0.5009142160415649
813,0.5009142160415649
814,0.5009142160415649
815,0.5009142160415649
816,0.5009142160415649
817,0.5009142160415649
818,0.5009142160415649
819,0.5009142160415649
820,0.5009142160415649
821,0.5009142160415649
822,0.5009142160415649
823,0.5009142160415649
824,0.5009142160415649
825,0.5009142160415649
826,0.5009142160415649
827,0.5009142160415649
828,0.5009142160415649
829,0.5009142160415649
830,0.5009142160415649
831,0.5009142160415649
832,0.5009142160415649
833,0.5009142160415649
834,0.5009142160415649
835,0.5009142160415649
836,0.5009142160415649
837,0.5009142160415649
838,0.5009142160415649
839,0.5009142160415649
840,0.5009142160415649
841,0.5009142160415649
842,0.5009142160415649
843,0.5009142160415649
844,0.5009142160415649
845,0.5009142160415649
846,0.5009142160415649
847,0.5009142160415649
848,0.5009142160415649
849,0.5009142160415649
850,0.5009142160415649
851,0.5009142160415649
852,0.5009142160415649
853,0.5009142160415649
854,0.5009142160415649
855,0.5009142160415649
856,0.5009142160415649
857,0.5009142160415649
858,0.5009142160415649
859,0.5009142160415649
860,0.5009142160415649
861,0.5009142160415649
862,0.5009142160415649
863,0.5009142160415649
864,0.5009142160415649
865,0.5009142160415649
866,0.5009142160415649
867,0.5009142160415649
868,0.5009142160415649
869,0.5009142160415649
870,0.5009142160415649
871,0.5009142160415649
872,0.5009142160415649
873,0.5009142160415649
874,0.5009142160415649
875,0.5009142160415649
876,0.5009142160415649
877,0.5009142160415649
878,0.5009142160415649
879,0.5009142160415649
880,0.5009142160415649
881,0.5009142160415649
882,0.5009142160415649
883,0.5009142160415649
884,0.5009142160415649
885,0.5009142160415649
886,0.5009142160415649
887,0.5009142160415649
888,0.5009142160415649
889,0.5009142160415649
890,0.5009142160415649
891,0.5009142160415649
892,0.5009142160415649
893,0.5009142160415649
894,0.5009142160415649
895,0.5009142160415649
896,0.5009142160415649
897,0.5009142160415649
898,0.5009142160415649
899,0.5009142160415649
900,0.5009142160415649
901,0.5009142160415649
902,0.5009142160415649
903,0.5009142160415649
904,0.5009142160415649
905,0.5009142160415649
906,0.5009142160415649
907,0.5009142160415649
908,0.5009142160415649
909,0.5009142160415649
910,0.5009142160415649
911,0.5009142160415649
912,0.5009142160415649
913,0.5009142160415649
914,0.5009142160415649
915,0.5009142160415649
916,0.5009142160415649
917,0.5009142160415649
918,0.5009142160415649
919,0.5009142160415649
920,0.5009142160415649
921,0.5009142160415649
922,0.5009142160415649
923,0.5009142160415649
924,0.5009142160415649
925,0.5009142160415649
926,0.5009142160415649
927,0.5009142160415649
928,0.5009142160415649
929,0.5009142160415649
930,0.5009142160415649
931,0.5009142160415649
932,0.5009142160415649
933,0.5009142160415649
934,0.5009142160415649
935,0.5009142160415649
936,0.5009142160415649
937,0.5009142160415649
938,0.5009142160415649
939,0.5009142160415649
940,0.5009142160415649
941,0.5009142160415649
942,0.5009142160415649
943,0.5009142160415649
944,0.5009142160415649
945,0.5009142160415649
946,0.5009142160415649
947,0.5009142160415649
948,0.5009142160415649
949,0.5009142160415649
950,0.5009142160415649
951,0.5009142160415649
952,0.5009142160415649
953,0.5009142160415649
954,0.5009142160415649
955,0.5009142160415649
956,0.5009142160415649
957,0.5009142160415649
958,0.5009142160415649
959,0.5009142160415649
960,0.5009142160415649
961,0.5009142160415649
962,0.5009142160415649
963,0.5009142160415649
964,0.5009142160415649
965,0.5009142160415649
966,0.5009142160415649
967,0.5009142160415649
968,0.5009142160415649
969,0.5009142160415649
970,0.5009142160415649
971,0.5009142160415649
972,0.5009142160415649
973,0.5009142160415649
974,0.5009142160415649
975,0.5009142160415649
976,0.5009142160415649
977,0.5009142160415649
978,0.5009142160415649
979,0.5009142160415649
980,0.5009142160415649
981,0.5009142160415649
982,0.5009142160415649
983,0.5009142160415649
984,0.5009142160415649
985,0.5009142160415649
986,0.5009142160415649
987,0.5009142160415649
988,0.5009142160415649
989,0.5009142160415649
990,0.5009142160415649
991,0.5009142160415649
992,0.5009142160415649
993,0.5009142160415649
994,0.5009142160415649
995,0.5009142160415649
996,0.5009142160415649
997,0.5009142160415649
998,0.5009142160415649
999,0.5009142160415649
1000,0.5009142160415649
1001,0.5009142160415649
1002,0.5009142160415649
1003,0.5009142160415649
1004,0.5009142160415649
1005,0.5009142160415649
1006,0.5009142160415649
1007,0.5009142160415649
1008,0.5009142160415649
1009,0.5009142160415649
1010,0.5009142160415649
1011,0.5009142160415649
1012,0.5009142160415649
1013,0.5009142160415649
1014,0.5009142160415649
1015,0.5009142160415649
1016,0.5009142160415649
1017,0.5009142160415649
1018,0.5009142160415649
1019,0.5009142160415649
1020,0.5009142160415649
1021,0.5009142160415649
1022,0.5009142160415649
1023,0.5009142160415649
1024,0.5009142160415649
1025,0.5009142160415649
1026,0.5009142160415649
1027,0.5009142160415649
1028,0.5009142160415649
1029,0.5009142160415649
1030,0.5009142160415649
1031,0.5009142160415649
1032,0.5009142160415649
1033,0.5009142160415649
1034,0.5009142160415649
1035,0.5009142160415649
1036,0.5009142160415649
1037,0.5009142160415649
1038,0.5009142160415649
1039,0.5009142160415649
1040,0.5009142160415649
1041,0.5009142160415649
1042,0.5009142160415649
1043,0.5009142160415649
1044,0.5009142160415649
1045,0.5009142160415649
1046,0.5009142160415649
1047,0.5009142160415649
1048,0.5009142160415649
1049,0.5009142160415649
1050,0.5009142160415649
1051,0.5009142160415649
1052,0.5009142160415649
1053,0.5009142160415649
1054,0.5009142160415649
1055,0.5009142160415649
1056,0.5009142160415649
1057,0.5009142160415649
1058,0.5009142160415649
1059,0.5009142160415649
1060,0.5009142160415649
1061,0.5009142160415649
1062,0.5009142160415649
1063,0.5009142160415649
1064,0.5009142160415649
1065,0.5009142160415649
1066,0.5009142160415649
1067,0.5009142160415649
1068,0.5009142160415649
1069,0.5009142160415649
1070,0.5009142160415649
1071,0.5009142160415649
1072,0.5009142160415649
1073,0.5009142160415649
1074,0.5009142160415649
1075,0.5009142160415649
1076,0.5009142160415649
1077,0.5009142160415649
1078,0.5009142160415649
1079,0.5009142160415649
1080,0.5009142160415649
1081,0.5009142160415649
1082,0.5009142160415649
1083,0.5009142160415649
1084,0.5009142160415649
1085,0.5009142160415649
1086,0.5009142160415649
1087,0.5009142160415649
1088,0.5009142160415649
1089,0.5009142160415649
1090,0.5009142160415649
1091,0.5009142160415649
1092,0.5009142160415649
1093,0.5009142160415649
1094,0.5009142160415649
1095,0.5009142160415649
1096,0.5009142160415649
1097,0.5009142160415649
1098,0.5009142160415649
1099,0.5009142160415649
1100,0.5009142160415649
1101,0.5009142160415649
1102,0.5009142160415649
1103,0.5009142160415649
1104,0.5009142160415649
1105,0.5009142160415649
1106,0.5009142160415649
1107,0.5009142160415649
1108,0.5009142160415649
1109,0.5009142160415649
1110,0.5009142160415649
1111,0.5009142160415649
1112,0.5009142160415649
1113,0.5009142160415649
1114,0.5009142160415649
1115,0.5009142160415649
1116,0.5009142160415649
1117,0.5009142160415649
1118,0.5009142160415649
1119,0.5009142160415649
1120,0.5009142160415649
1121,0.5009142160415649
1122,0.5009142160415649
1123,0.5009142160415649
1124,0.5009142160415649
1125,0.5009142160415649
1126,0.5009142160415649
1127,0.5009142160415649
1128,0.5009142160415649
1129,0.5009142160415649
1130,0.5009142160415649
1131,0.5009142160415649
1132,0.5009142160415649
1133,0.5009142160415649
1134,0.5009142160415649
1135,0.5009142160415649
1136,0.5009142160415649
1137,0.5009142160415649
1138,0.5009142160415649
1139,0.5009142160415649
1140,0.5009142160415649
1141,0.5009142160415649
1142,0.5009142160415649
1143,0.5009142160415649
1144,0.5009142160415649
1145,0.5009142160415649
1146,0.5009142160415649
1147,0.5009142160415649
1148,0.5009142160415649
1149,0.5009142160415649
1150,0.5009142160415649
1151,0.5009142160415649
1152,0.5009142160415649
1153,0.5009142160415649
1154,0.5009142160415649
1155,0.5009142160415649
1156,0.5009142160415649
1157,0.5009142160415649
1158,0.5009142160415649
1159,0.5009142160415649
1160,0.5009142160415649
1161,0.5009142160415649
1162,0.5009142160415649
1163,0.5009142160415649
1164,0.5009142160415649
1165,0.5009142160415649
1166,0.5009142160415649
1167,0.5009142160415649
1168,0.5009142160415649
1169,0.5009142160415649
1170,0.5009142160415649
1171,0.5009142160415649
1172,0.5009142160415649
1173,0.5009142160415649
1174,0.5009142160415649
1175,0.5009142160415649
1176,0.5009142160415649
1177,0.5009142160415649
1178,0.5009142160415649
1179,0.5009142160415649
1180,0.5009142160415649
1181,0.5009142160415649
1182,0.5009142160415649
1183,0.5009142160415649
1184,0.5009142160415649
1185,0.5009142160415649
1186,0.5009142160415649
1187,0.5009142160415649
1188,0.5009142160415649
1189,0.5009142160415649
1190,0.5009142160415649
1191,0.5009142160415649
1192,0.5009142160415649
1193,0.5009142160415649
1194,0.5009142160415649
1195,0.5009142160415649
1196,0.5009142160415649
1197,0.5009142160415649
1198,0.5009142160415649
1199,0.5009142160415649
1200,0.5009142160415649
1201,0.5009142160415649
1202,0.5009142160415649
1203,0.5009142160415649
1204,0.5009142160415649
1205,0.5009142160415649
1206,0.5009142160415649
1207,0.5009142160415649
1208,0.5009142160415649
1209,0.5009142160415649
1210,0.5009142160415649
1211,0.5009142160415649
1212,0.5009142160415649
1213,0.5009142160415649
1214,0.5009142160415649
1215,0.5009142160415649
1216,0.5009142160415649
1217,0.5009142160415649
1218,0.5009142160415649
1219,0.5009142160415649
1220,0.5009142160415649
1221,0.5009142160415649
1222,0.5009142160415649
1223,0.5009142160415649
1224,0.5009142160415649
1225,0.5009142160415649
1226,0.5009142160415649
1227,0.5009142160415649
1228,0.5009142160415649
1229,0.5009142160415649
1230,0.5009142160415649
1231,0.5009142160415649
1232,0.5009142160415649
1233,0.5009142160415649
1234,0.5009142160415649
1235,0.5009142160415649
1236,0.5009142160415649
1237,0.5009142160415649
1238,0.5009142160415649
1239,0.5009142160415649
1240,0.5009142160415649
1241,0.5009142160415649
1242,0.5009142160415649
1243,0.5009142160415649
1244,0.5009142160415649
1245,0.5009142160415649
1246,0.5009142160415649
1247,0.5009142160415649
1248,0.5009142160415649
